customer_id,Total_Spending,num_of_orders,order_created_date,Return_Count,customer_age,customer_gender_encoded,Recency,Frequency,Average_Order_Value,Customer_segment,Customer_segment_label
55855,43931.69,34,2023-09-12 09:29:00.000000,1,45,1,263,4.22,1292.11,2,High Value Customers
55856,18744.44,31,2023-07-22 01:10:00.000000,1,41,1,18,0.42,604.66,1,Medium Value Customers
55858,12358.24,6,2023-02-26 11:56:00.000000,1,23,0,83,1.2,2059.71,1,Medium Value Customers
55859,38515.53,26,2023-11-21 09:02:00.000000,1,50,1,16,2.09,1481.37,2,High Value Customers
55860,40475.02,49,2021-09-26 09:36:00.000000,1,24,0,285,0.54,826.02,2,High Value Customers
55861,27719.97,45,2023-07-07 13:43:00.000000,1,55,1,214,1.77,616.0,1,Medium Value Customers
55862,44849.1,13,2022-01-26 04:21:00.000000,1,33,1,268,3.08,3449.93,2,High Value Customers
55863,48382.6,29,2023-11-08 16:23:00.000000,1,25,0,16,1.97,1668.37,2,High Value Customers
55865,23815.52,26,2023-10-23 18:14:00.000000,1,25,1,106,1.42,915.98,1,Medium Value Customers
55867,11522.0,39,2023-01-11 15:50:00.000000,1,30,0,343,4.69,295.44,1,Medium Value Customers
55870,26097.1,22,2024-01-07 02:01:00.000000,1,20,1,273,3.17,1186.23,1,Medium Value Customers
55872,49481.89,4,2023-09-05 02:36:00.000000,1,42,1,224,0.43,12370.47,2,High Value Customers
55874,14999.88,35,2022-06-22 05:45:00.000000,1,68,0,329,2.42,428.57,1,Medium Value Customers
55875,31071.17,5,2022-04-24 07:53:00.000000,1,39,0,22,3.68,6214.23,2,High Value Customers
55876,34852.19,28,2023-05-30 06:45:00.000000,1,66,0,112,4.88,1244.72,2,High Value Customers
55877,11089.48,21,2023-02-10 15:42:00.000000,1,29,0,84,2.32,528.07,1,Medium Value Customers
55878,29628.73,9,2019-07-26 16:55:00.000000,1,36,0,131,1.89,3292.08,1,Medium Value Customers
55879,16068.1,10,2020-06-15 03:59:00.000000,1,58,1,211,0.17,1606.81,1,Medium Value Customers
55880,42783.38,40,2023-05-25 15:21:00.000000,1,54,1,308,2.54,1069.58,2,High Value Customers
55881,35880.3,33,2023-05-22 17:03:00.000000,1,29,0,324,4.81,1087.28,2,High Value Customers
55882,41400.19,40,2022-05-15 13:05:00.000000,1,41,0,156,1.66,1035.0,2,High Value Customers
55883,10384.28,43,2023-11-18 06:14:00.000000,1,46,0,139,1.9,241.49,1,Medium Value Customers
55884,2211.45,5,2023-11-13 02:51:00.000000,1,14,0,7,3.85,442.29,0,Low Value Customers
55885,42601.02,9,2023-11-21 10:19:00.000000,1,64,1,256,0.3,4733.45,2,High Value Customers
55886,19644.33,17,2024-01-08 00:20:00.000000,1,44,0,303,3.71,1155.55,1,Medium Value Customers
55887,9396.26,33,2023-02-16 02:27:00.000000,1,41,1,95,3.24,284.74,0,Low Value Customers
55888,5048.82,17,2023-02-11 08:42:00.000000,1,14,1,58,4.99,296.99,0,Low Value Customers
55889,26066.79,6,2022-12-06 15:15:00.000000,1,22,1,148,4.86,4344.46,1,Medium Value Customers
55890,7931.33,27,2024-01-06 13:40:00.000000,1,42,0,26,2.13,293.75,0,Low Value Customers
55891,28551.26,27,2022-09-26 04:10:00.000000,1,62,1,10,4.6,1057.45,1,Medium Value Customers
55892,36501.67,46,2021-10-04 16:14:00.000000,1,53,1,102,1.2,793.51,2,High Value Customers
55895,26985.38,14,2022-09-16 05:37:00.000000,1,47,1,81,2.47,1927.53,1,Medium Value Customers
55896,45233.14,5,2023-01-19 13:34:00.000000,1,14,0,355,4.19,9046.63,2,High Value Customers
55898,8200.7,17,2023-10-12 13:28:00.000000,1,20,1,266,3.43,482.39,0,Low Value Customers
55899,24950.7,4,2023-06-19 04:03:00.000000,1,51,1,56,2.62,6237.68,1,Medium Value Customers
55900,8577.93,41,2022-03-25 14:47:00.000000,1,66,1,22,2.15,209.22,0,Low Value Customers
55902,43857.15,7,2023-10-22 14:45:00.000000,1,52,1,49,1.36,6265.31,2,High Value Customers
55903,46645.84,37,2023-11-28 03:51:00.000000,1,15,1,149,1.91,1260.7,2,High Value Customers
55905,20299.8,14,2023-01-31 12:38:00.000000,1,22,0,223,1.04,1449.99,1,Medium Value Customers
55906,15634.54,13,2019-09-24 15:24:00.000000,1,17,1,205,2.45,1202.66,1,Medium Value Customers
55907,14326.15,29,2023-12-29 03:53:00.000000,1,66,0,13,1.41,494.01,1,Medium Value Customers
55908,43056.5,49,2021-11-15 05:47:00.000000,1,18,1,88,1.69,878.7,2,High Value Customers
55909,34280.88,34,2021-08-06 14:52:00.000000,1,45,1,330,0.36,1008.26,2,High Value Customers
55911,44089.36,34,2023-07-04 18:05:00.000000,1,18,0,35,4.53,1296.75,2,High Value Customers
55912,6317.08,38,2022-08-30 00:33:00.000000,1,42,1,300,4.77,166.24,0,Low Value Customers
55913,24063.38,39,2022-08-09 17:16:00.000000,1,21,1,302,2.01,617.01,1,Medium Value Customers
55914,33970.87,48,2021-07-18 18:34:00.000000,1,42,0,328,2.0,707.73,2,High Value Customers
55915,44905.99,25,2023-04-30 11:39:00.000000,1,20,1,2,3.14,1796.24,2,High Value Customers
55916,19409.95,35,2023-04-14 03:12:00.000000,1,50,0,165,2.4,554.57,1,Medium Value Customers
55917,15997.96,20,2023-04-12 05:26:00.000000,1,70,0,253,1.52,799.9,1,Medium Value Customers
55918,45691.8,31,2023-09-28 03:54:00.000000,1,41,1,282,3.9,1473.93,2,High Value Customers
55920,2852.9,46,2022-08-04 18:27:00.000000,1,15,0,250,4.63,62.02,0,Low Value Customers
55921,24239.98,44,2021-08-02 15:19:00.000000,1,63,0,137,4.28,550.91,1,Medium Value Customers
55922,23202.01,25,2023-06-01 04:04:00.000000,1,40,0,356,3.73,928.08,1,Medium Value Customers
55923,7729.79,29,2023-12-02 16:05:00.000000,1,55,0,68,2.32,266.54,0,Low Value Customers
55924,20050.03,46,2023-05-04 12:09:00.000000,1,40,0,185,1.46,435.87,1,Medium Value Customers
55926,36268.69,34,2024-01-15 06:42:05.583236,1,40,1,152,4.22,1066.73,2,High Value Customers
55927,18659.99,10,2023-08-17 03:01:00.000000,1,49,0,150,3.03,1866.0,1,Medium Value Customers
55928,15828.19,19,2022-10-20 10:21:00.000000,1,47,1,315,4.57,833.06,1,Medium Value Customers
55929,39203.83,39,2022-03-07 04:45:00.000000,1,53,1,177,4.21,1005.23,2,High Value Customers
55930,49441.41,11,2023-10-24 09:33:00.000000,1,22,0,101,0.97,4494.67,2,High Value Customers
55931,39077.94,40,2022-06-11 14:54:00.000000,1,39,0,326,1.36,976.95,2,High Value Customers
55932,42393.99,40,2021-12-30 17:49:00.000000,1,31,0,204,2.11,1059.85,2,High Value Customers
55934,47005.29,36,2019-11-04 04:25:00.000000,1,12,1,219,3.89,1305.7,2,High Value Customers
55935,40187.74,23,2023-07-06 10:43:00.000000,1,52,0,35,3.22,1747.29,2,High Value Customers
55936,49027.54,44,2023-04-10 05:03:00.000000,1,44,0,29,2.71,1114.26,2,High Value Customers
55937,37490.57,38,2023-06-03 10:29:00.000000,1,43,1,296,0.55,986.59,2,High Value Customers
55938,33245.37,25,2022-01-29 04:02:00.000000,1,30,0,200,0.56,1329.81,2,High Value Customers
55939,34820.75,44,2023-06-27 18:42:00.000000,1,70,0,258,4.28,791.38,2,High Value Customers
55940,45054.05,49,2023-02-20 00:18:00.000000,1,15,1,180,0.76,919.47,2,High Value Customers
55942,34308.9,45,2023-10-07 10:38:00.000000,1,25,0,133,1.93,762.42,2,High Value Customers
55943,38179.66,21,2022-09-20 00:42:00.000000,1,46,1,173,3.85,1818.08,2,High Value Customers
55944,11192.49,38,2023-11-14 08:19:00.000000,1,25,0,115,2.19,294.54,1,Medium Value Customers
55945,45676.16,27,2022-01-01 01:00:00.000000,1,30,0,1,1.48,1691.71,2,High Value Customers
55946,22637.06,2,2022-11-13 06:06:00.000000,1,68,0,185,2.83,11318.53,1,Medium Value Customers
55947,8472.83,6,2023-02-16 12:46:00.000000,1,64,0,189,2.56,1412.14,0,Low Value Customers
55949,40089.47,35,2023-07-09 05:42:00.000000,1,38,1,301,1.22,1145.41,2,High Value Customers
55951,18141.45,9,2022-10-23 03:05:00.000000,1,27,1,138,3.37,2015.72,1,Medium Value Customers
55952,9613.9,20,2023-03-16 11:27:00.000000,1,23,0,30,0.38,480.7,0,Low Value Customers
55953,13184.43,33,2022-12-29 18:32:00.000000,1,42,0,159,3.85,399.53,1,Medium Value Customers
55954,2229.97,47,2023-12-18 12:44:00.000000,1,17,1,44,4.66,47.45,0,Low Value Customers
55955,4985.84,29,2023-07-24 12:47:00.000000,1,63,1,259,3.67,171.93,0,Low Value Customers
55956,29834.92,27,2021-12-27 06:37:00.000000,1,62,1,7,2.16,1105.0,1,Medium Value Customers
55957,43377.78,1,2021-03-30 05:43:00.000000,1,41,0,227,0.6,43377.78,2,High Value Customers
55958,22702.26,13,2023-07-26 04:35:00.000000,1,43,1,340,1.87,1746.33,1,Medium Value Customers
55959,31489.88,3,2022-08-05 18:11:00.000000,1,26,0,56,2.94,10496.63,2,High Value Customers
55960,40581.79,1,2022-04-30 09:00:00.000000,1,19,1,232,1.57,40581.79,2,High Value Customers
55961,18160.06,20,2021-01-23 15:33:00.000000,1,34,0,315,2.58,908.0,1,Medium Value Customers
55964,32888.55,40,2023-08-29 02:43:00.000000,1,15,0,326,1.5,822.21,2,High Value Customers
55965,17846.41,26,2023-10-03 01:29:00.000000,1,63,0,310,4.35,686.4,1,Medium Value Customers
55966,32314.41,12,2021-05-23 13:09:00.000000,1,42,0,343,0.41,2692.87,2,High Value Customers
55967,11271.58,6,2022-03-28 11:44:00.000000,1,19,1,58,2.81,1878.6,1,Medium Value Customers
55969,48903.06,9,2022-02-13 13:55:00.000000,1,46,1,152,0.13,5433.67,2,High Value Customers
55970,4270.8,36,2020-11-12 01:58:00.000000,1,36,0,181,1.92,118.63,0,Low Value Customers
55971,25509.03,20,2021-04-16 00:48:00.000000,1,40,1,107,2.86,1275.45,1,Medium Value Customers
55972,14671.67,10,2022-11-26 02:01:00.000000,1,64,0,50,0.94,1467.17,1,Medium Value Customers
55973,30241.47,10,2021-12-06 16:47:00.000000,1,26,0,361,3.56,3024.15,2,High Value Customers
55974,21701.2,31,2023-02-04 08:09:00.000000,1,68,0,60,1.0,700.04,1,Medium Value Customers
55975,15679.95,20,2023-01-04 00:06:00.000000,1,14,1,5,3.25,784.0,1,Medium Value Customers
55976,12876.86,25,2021-01-15 10:25:00.000000,1,34,0,350,4.33,515.07,1,Medium Value Customers
55977,9533.68,45,2023-05-06 09:30:00.000000,1,27,1,233,3.52,211.86,0,Low Value Customers
55978,39252.53,31,2021-06-19 16:18:00.000000,1,18,0,282,0.52,1266.21,2,High Value Customers
55979,11498.9,47,2023-10-17 08:23:00.000000,1,61,0,5,4.89,244.66,1,Medium Value Customers
55981,38789.55,41,2023-11-27 00:26:00.000000,1,61,0,149,3.15,946.09,2,High Value Customers
55982,24509.41,9,2021-10-05 11:13:00.000000,1,61,0,175,4.24,2723.27,1,Medium Value Customers
55983,4075.29,41,2023-07-11 10:22:00.000000,1,67,1,238,0.32,99.4,0,Low Value Customers
55985,8689.41,49,2022-06-26 06:03:00.000000,1,64,0,247,4.42,177.33,0,Low Value Customers
55986,44698.78,24,2023-09-10 14:17:00.000000,1,12,0,254,4.5,1862.45,2,High Value Customers
55989,30339.38,4,2024-01-10 12:45:00.000000,1,16,0,245,1.02,7584.84,2,High Value Customers
55990,9624.49,37,2023-10-19 03:36:00.000000,1,36,0,120,4.44,260.12,0,Low Value Customers
55991,35336.36,45,2024-01-11 02:53:00.000000,1,18,0,154,1.37,785.25,2,High Value Customers
55992,41251.46,24,2023-12-25 00:06:00.000000,1,43,1,64,4.55,1718.81,2,High Value Customers
55993,16867.33,14,2020-11-29 02:25:00.000000,1,21,1,328,0.95,1204.81,1,Medium Value Customers
55995,28051.46,8,2023-10-24 01:10:00.000000,1,43,1,140,3.26,3506.43,1,Medium Value Customers
55996,15025.77,49,2022-12-08 00:37:00.000000,1,68,0,88,4.2,306.65,1,Medium Value Customers
55997,4463.06,27,2022-06-04 06:41:00.000000,1,24,1,190,0.26,165.3,0,Low Value Customers
55998,20275.7,42,2023-11-16 11:57:00.000000,1,27,0,363,4.02,482.75,1,Medium Value Customers
55999,37695.88,30,2022-10-16 14:08:00.000000,1,70,1,337,2.7,1256.53,2,High Value Customers
56000,23204.67,14,2023-06-19 03:14:00.000000,1,34,1,314,1.76,1657.48,1,Medium Value Customers
56002,20560.82,40,2023-11-01 10:01:00.000000,1,44,1,124,2.07,514.02,1,Medium Value Customers
56003,18617.36,40,2023-11-05 01:18:00.000000,1,36,1,172,1.93,465.43,1,Medium Value Customers
56004,23216.38,18,2023-12-22 18:23:00.000000,1,15,1,33,4.67,1289.8,1,Medium Value Customers
56005,16252.33,13,2021-06-29 13:37:00.000000,1,30,0,357,2.21,1250.18,1,Medium Value Customers
56006,30803.12,29,2023-06-25 18:53:00.000000,1,17,1,74,3.01,1062.18,2,High Value Customers
56008,3646.52,28,2024-01-15 05:17:00.000000,1,50,1,169,3.87,130.23,0,Low Value Customers
56009,40465.71,48,2023-07-26 17:54:00.000000,1,27,1,282,0.1,843.04,2,High Value Customers
56010,9071.76,4,2020-12-26 18:23:00.000000,1,34,1,153,2.31,2267.94,0,Low Value Customers
56011,31855.51,27,2022-02-22 13:25:00.000000,1,50,0,151,0.33,1179.83,2,High Value Customers
56013,22769.18,36,2022-03-12 14:21:00.000000,1,44,0,341,2.19,632.48,1,Medium Value Customers
56014,38787.93,24,2022-10-02 15:44:00.000000,1,34,1,282,0.33,1616.16,2,High Value Customers
56015,41393.93,24,2023-10-12 16:08:00.000000,1,42,0,235,3.38,1724.75,2,High Value Customers
56016,10607.92,3,2021-02-26 05:59:00.000000,1,36,0,332,0.43,3535.97,1,Medium Value Customers
56017,34020.37,45,2021-12-28 18:58:00.000000,1,68,1,340,1.34,756.01,2,High Value Customers
56018,9900.42,19,2023-10-31 07:40:00.000000,1,42,0,107,3.14,521.07,0,Low Value Customers
56019,6637.91,39,2022-02-28 15:19:00.000000,1,15,0,187,1.87,170.2,0,Low Value Customers
56020,46549.66,49,2019-12-28 06:07:00.000000,1,59,0,98,3.63,949.99,2,High Value Customers
56021,8637.26,9,2024-01-13 10:33:00.000000,1,65,1,337,2.36,959.7,0,Low Value Customers
56022,11792.53,22,2023-05-11 05:06:00.000000,1,37,1,35,0.84,536.02,1,Medium Value Customers
56023,6951.04,22,2022-03-25 12:26:00.000000,1,38,1,160,2.9,315.96,0,Low Value Customers
56025,23779.45,16,2022-04-21 13:30:00.000000,1,57,0,40,1.78,1486.22,1,Medium Value Customers
56026,46020.56,8,2023-05-28 17:59:00.000000,1,34,1,83,2.16,5752.57,2,High Value Customers
56027,13570.76,17,2024-01-15 05:25:08.747812,1,34,0,328,3.44,798.28,1,Medium Value Customers
56029,27321.68,48,2023-08-05 06:08:00.000000,1,18,1,148,2.66,569.2,1,Medium Value Customers
56030,20867.21,37,2023-03-21 11:10:00.000000,1,22,0,118,2.41,563.98,1,Medium Value Customers
56031,17132.47,27,2021-02-18 00:47:00.000000,1,58,1,336,3.26,634.54,1,Medium Value Customers
56033,28821.56,35,2021-11-13 13:35:00.000000,1,42,0,211,1.78,823.47,1,Medium Value Customers
56034,28165.2,35,2023-06-02 12:59:00.000000,1,19,1,182,3.11,804.72,1,Medium Value Customers
56036,18288.65,14,2023-08-07 01:07:00.000000,1,28,0,3,2.42,1306.33,1,Medium Value Customers
56037,42602.88,43,2022-12-14 15:32:00.000000,1,16,1,20,2.22,990.76,2,High Value Customers
56039,3132.02,41,2022-01-03 05:02:00.000000,1,58,0,339,4.33,76.39,0,Low Value Customers
56040,4719.3,22,2023-08-09 16:19:00.000000,1,50,1,176,4.72,214.51,0,Low Value Customers
56042,49543.67,22,2023-05-17 18:59:00.000000,1,39,1,345,2.05,2251.98,2,High Value Customers
56043,37510.3,11,2023-10-30 07:19:00.000000,1,24,1,28,2.62,3410.03,2,High Value Customers
56044,40294.48,32,2022-12-06 09:18:00.000000,1,38,1,275,4.42,1259.2,2,High Value Customers
56045,30333.7,27,2020-10-08 17:40:00.000000,1,41,1,228,3.78,1123.47,2,High Value Customers
56046,21283.09,20,2023-10-24 12:41:00.000000,1,24,0,231,3.61,1064.15,1,Medium Value Customers
56047,31646.73,46,2021-03-29 18:13:00.000000,1,17,1,194,4.77,687.97,2,High Value Customers
56048,5082.94,34,2021-04-20 18:02:00.000000,1,67,1,39,2.98,149.5,0,Low Value Customers
56049,38009.57,19,2023-08-30 07:48:00.000000,1,38,1,271,4.07,2000.5,2,High Value Customers
56050,27266.78,10,2023-11-16 00:38:00.000000,1,34,0,107,4.3,2726.68,1,Medium Value Customers
56051,47858.23,13,2023-04-12 03:17:00.000000,1,59,0,294,1.33,3681.4,2,High Value Customers
56052,32055.03,28,2023-08-11 14:02:00.000000,1,18,0,180,1.84,1144.82,2,High Value Customers
56053,8008.78,8,2023-09-20 07:35:00.000000,1,63,0,209,2.59,1001.1,0,Low Value Customers
56054,24138.73,22,2020-05-12 15:18:00.000000,1,25,1,335,4.88,1097.21,1,Medium Value Customers
56055,3362.2,28,2023-08-10 10:32:00.000000,1,19,1,41,1.22,120.08,0,Low Value Customers
56057,37398.76,16,2023-01-31 18:26:00.000000,1,43,1,332,4.27,2337.42,2,High Value Customers
56058,25340.66,17,2021-06-12 09:48:00.000000,1,56,1,346,3.24,1490.63,1,Medium Value Customers
56059,18797.84,40,2022-03-14 12:13:00.000000,1,38,0,316,0.35,469.95,1,Medium Value Customers
56060,48443.19,42,2019-10-23 16:20:00.000000,1,54,0,345,1.91,1153.41,2,High Value Customers
56061,47059.63,49,2022-06-11 09:58:00.000000,1,42,0,96,0.43,960.4,2,High Value Customers
56062,47665.18,40,2023-12-24 13:53:00.000000,1,24,1,3,1.98,1191.63,2,High Value Customers
56063,11438.03,19,2022-11-29 01:00:00.000000,1,28,1,315,3.7,602.0,1,Medium Value Customers
56064,36564.19,49,2022-11-23 04:21:00.000000,1,32,1,236,2.43,746.21,2,High Value Customers
56065,47296.42,38,2022-11-10 07:21:00.000000,1,42,1,155,2.28,1244.64,2,High Value Customers
56066,28758.08,18,2023-12-24 05:42:00.000000,1,24,1,177,1.45,1597.67,1,Medium Value Customers
56067,11100.94,37,2022-02-13 06:49:00.000000,1,19,1,104,0.69,300.03,1,Medium Value Customers
56069,40981.72,29,2024-01-04 09:01:00.000000,1,34,1,160,3.3,1413.16,2,High Value Customers
56072,44055.95,15,2022-07-10 02:15:00.000000,1,49,1,114,0.24,2937.06,2,High Value Customers
56073,35310.15,21,2023-01-22 00:37:00.000000,1,70,0,33,4.59,1681.44,2,High Value Customers
56074,15030.87,7,2022-11-23 14:33:00.000000,1,56,0,287,1.07,2147.27,1,Medium Value Customers
56075,9939.35,36,2023-09-05 13:42:00.000000,1,18,0,38,3.55,276.09,0,Low Value Customers
56078,31401.36,48,2022-07-06 18:48:00.000000,1,67,1,327,4.73,654.2,2,High Value Customers
56079,24398.63,22,2023-10-04 09:40:00.000000,1,16,1,289,1.43,1109.03,1,Medium Value Customers
56080,33604.74,37,2019-12-11 09:52:00.000000,1,17,0,360,0.91,908.24,2,High Value Customers
56081,6029.13,6,2022-08-27 18:53:00.000000,1,13,1,28,2.91,1004.86,0,Low Value Customers
56082,7227.72,40,2023-06-30 06:18:00.000000,1,38,1,288,4.75,180.69,0,Low Value Customers
56083,18463.03,14,2021-03-25 16:20:00.000000,1,37,1,137,1.87,1318.79,1,Medium Value Customers
56084,13308.63,17,2023-09-15 10:50:00.000000,1,30,0,189,4.92,782.86,1,Medium Value Customers
56085,31157.26,1,2023-11-02 15:08:00.000000,1,36,0,146,1.51,31157.26,2,High Value Customers
56086,18693.26,44,2022-12-26 13:43:00.000000,1,32,0,16,1.47,424.85,1,Medium Value Customers
56088,34356.55,2,2024-01-17 16:30:10.538984,1,45,0,231,0.5,17178.28,2,High Value Customers
56089,38555.52,42,2023-10-14 14:19:00.000000,1,61,0,37,1.11,917.99,2,High Value Customers
56090,9764.79,45,2023-05-10 10:32:00.000000,1,29,1,181,4.34,217.0,0,Low Value Customers
56091,46031.28,38,2021-10-11 08:43:00.000000,1,46,0,345,2.19,1211.35,2,High Value Customers
56092,39464.41,46,2023-11-26 08:59:00.000000,1,27,1,161,2.52,857.92,2,High Value Customers
56093,31525.65,49,2024-01-06 12:03:00.000000,1,66,0,277,3.23,643.38,2,High Value Customers
56094,45491.98,36,2021-03-09 07:25:00.000000,1,26,1,58,1.03,1263.67,2,High Value Customers
56095,13660.5,21,2024-01-15 12:06:10.785972,1,61,0,139,3.74,650.5,1,Medium Value Customers
56097,21374.8,5,2021-06-20 12:56:00.000000,1,14,1,215,4.2,4274.96,1,Medium Value Customers
56099,4746.46,20,2023-08-06 09:13:00.000000,1,38,0,213,1.48,237.32,0,Low Value Customers
56100,23081.0,41,2022-11-02 18:13:00.000000,1,63,0,295,2.69,562.95,1,Medium Value Customers
56101,25566.84,22,2023-04-11 01:05:00.000000,1,29,0,114,1.84,1162.13,1,Medium Value Customers
56106,30995.31,40,2022-12-25 15:55:00.000000,1,49,1,352,0.45,774.88,2,High Value Customers
56107,3669.94,23,2023-11-15 06:26:00.000000,1,16,0,296,0.5,159.56,0,Low Value Customers
56109,2107.07,1,2022-12-28 01:00:00.000000,1,17,1,351,0.39,2107.07,0,Low Value Customers
56110,21284.56,13,2023-12-24 08:26:00.000000,1,56,1,237,0.18,1637.27,1,Medium Value Customers
56111,9862.1,24,2023-04-05 09:07:00.000000,1,19,0,29,3.27,410.92,0,Low Value Customers
56112,38060.02,25,2023-11-20 02:20:00.000000,1,49,1,212,3.77,1522.4,2,High Value Customers
56113,33602.45,43,2024-01-14 12:18:11.342120,1,15,1,96,4.89,781.45,2,High Value Customers
56114,16628.44,28,2023-11-15 02:29:00.000000,1,40,0,188,4.23,593.87,1,Medium Value Customers
56116,2766.27,4,2021-02-02 00:14:00.000000,1,32,1,352,0.97,691.57,0,Low Value Customers
56117,9530.96,23,2023-03-03 07:20:00.000000,1,13,0,277,1.4,414.39,0,Low Value Customers
56118,34738.13,49,2023-10-22 16:33:00.000000,1,28,0,123,3.64,708.94,2,High Value Customers
56119,49513.16,4,2023-09-12 16:41:00.000000,1,13,0,66,2.29,12378.29,2,High Value Customers
56121,16659.79,40,2021-08-25 08:17:00.000000,1,36,0,321,4.36,416.49,1,Medium Value Customers
56123,40198.82,34,2021-02-25 00:20:00.000000,1,68,1,232,1.71,1182.32,2,High Value Customers
56124,43421.28,20,2023-01-30 02:11:00.000000,1,15,1,325,4.08,2171.06,2,High Value Customers
56125,2884.95,17,2023-02-28 16:05:00.000000,1,15,1,334,4.56,169.7,0,Low Value Customers
56126,45852.97,30,2021-04-18 17:13:00.000000,1,54,0,61,4.92,1528.43,2,High Value Customers
56128,23577.03,28,2022-08-06 02:47:00.000000,1,39,0,10,2.81,842.04,1,Medium Value Customers
56129,48229.99,24,2022-11-27 03:24:00.000000,1,30,1,231,2.82,2009.58,2,High Value Customers
56130,27158.51,48,2022-12-12 02:11:00.000000,1,22,1,205,4.17,565.8,1,Medium Value Customers
56131,12139.6,31,2023-01-22 14:43:00.000000,1,20,1,290,3.37,391.6,1,Medium Value Customers
56132,48746.08,32,2023-05-10 11:48:00.000000,1,32,1,8,1.7,1523.32,2,High Value Customers
56133,12543.59,38,2023-04-11 01:04:00.000000,1,70,1,171,3.36,330.09,1,Medium Value Customers
56134,44182.67,29,2023-05-12 13:22:00.000000,1,64,0,33,4.55,1523.54,2,High Value Customers
56135,9069.86,7,2024-01-11 09:02:00.000000,1,35,0,80,4.89,1295.69,0,Low Value Customers
56136,33900.99,15,2023-01-26 08:27:00.000000,1,16,0,218,4.45,2260.07,2,High Value Customers
56137,20858.93,45,2021-11-11 00:27:00.000000,1,45,0,250,1.43,463.53,1,Medium Value Customers
56138,48614.9,6,2021-04-18 03:16:00.000000,1,14,1,233,5.0,8102.48,2,High Value Customers
56139,9646.25,17,2022-06-16 17:56:00.000000,1,55,0,75,2.84,567.43,0,Low Value Customers
56140,20735.34,33,2023-04-26 15:37:00.000000,1,62,0,268,4.77,628.34,1,Medium Value Customers
56141,32168.93,44,2022-11-23 09:57:00.000000,1,43,0,22,4.06,731.11,2,High Value Customers
56142,48892.21,1,2021-09-13 10:17:00.000000,1,40,0,167,0.35,48892.21,2,High Value Customers
56143,15541.22,3,2023-06-21 01:01:00.000000,1,58,0,87,3.36,5180.41,1,Medium Value Customers
56144,20145.12,13,2023-11-02 12:44:00.000000,1,28,0,130,1.98,1549.62,1,Medium Value Customers
56146,23358.7,11,2020-03-13 14:08:00.000000,1,68,1,52,3.19,2123.52,1,Medium Value Customers
56147,13008.67,12,2023-02-15 13:21:00.000000,1,45,1,306,1.75,1084.06,1,Medium Value Customers
56150,40959.06,18,2022-11-22 13:20:00.000000,1,53,1,312,3.98,2275.5,2,High Value Customers
56151,5053.78,40,2023-06-06 09:45:00.000000,1,63,1,350,0.96,126.34,0,Low Value Customers
56152,35387.1,16,2021-06-27 18:20:00.000000,1,59,1,359,0.95,2211.69,2,High Value Customers
56153,26929.48,33,2023-12-06 16:19:00.000000,1,17,1,20,2.02,816.04,1,Medium Value Customers
56154,12475.38,41,2022-08-10 09:30:00.000000,1,45,0,151,3.8,304.28,1,Medium Value Customers
56155,24895.11,4,2022-11-27 04:08:00.000000,1,42,0,114,3.43,6223.78,1,Medium Value Customers
56156,41582.48,24,2023-12-24 03:34:00.000000,1,46,1,198,3.12,1732.6,2,High Value Customers
56157,22549.36,36,2022-06-26 08:41:00.000000,1,65,1,113,3.57,626.37,1,Medium Value Customers
56159,6533.94,47,2022-09-20 04:27:00.000000,1,16,0,271,0.95,139.02,0,Low Value Customers
56160,2519.7,46,2023-04-13 04:13:00.000000,1,63,1,69,4.77,54.78,0,Low Value Customers
56162,39000.92,44,2022-11-11 12:39:00.000000,1,70,0,351,1.99,886.38,2,High Value Customers
56163,16856.44,7,2020-08-28 08:12:00.000000,1,39,1,327,2.95,2408.06,1,Medium Value Customers
56164,46596.61,9,2021-05-01 08:57:00.000000,1,54,0,311,3.42,5177.4,2,High Value Customers
56165,31048.79,37,2023-03-06 12:21:00.000000,1,13,0,287,0.8,839.16,2,High Value Customers
56166,22096.05,19,2020-06-07 01:46:00.000000,1,69,0,253,4.34,1162.95,1,Medium Value Customers
56167,28441.01,29,2023-12-30 18:20:00.000000,1,57,0,302,0.95,980.72,1,Medium Value Customers
56168,23128.07,6,2023-04-28 03:50:00.000000,1,50,0,44,0.64,3854.68,1,Medium Value Customers
56169,45337.65,36,2023-04-24 11:23:00.000000,1,17,1,154,0.3,1259.38,2,High Value Customers
56170,23172.08,22,2021-06-26 01:33:00.000000,1,49,0,319,2.97,1053.28,1,Medium Value Customers
56171,5651.19,22,2022-01-08 12:22:00.000000,1,22,0,124,3.02,256.87,0,Low Value Customers
56172,30055.86,38,2022-07-19 15:09:00.000000,1,29,1,231,1.12,790.94,2,High Value Customers
56173,31337.56,43,2023-04-01 05:43:00.000000,1,34,0,36,2.2,728.78,2,High Value Customers
56175,38383.84,3,2024-01-14 03:47:00.000000,1,19,1,357,1.17,12794.61,2,High Value Customers
56176,46697.57,25,2023-11-06 00:28:00.000000,1,67,0,348,0.15,1867.9,2,High Value Customers
56177,22432.54,14,2021-04-03 16:51:00.000000,1,25,0,291,2.73,1602.32,1,Medium Value Customers
56178,17927.79,5,2023-09-09 08:22:00.000000,1,62,1,339,3.72,3585.56,1,Medium Value Customers
56179,24793.17,18,2023-07-30 08:03:00.000000,1,60,0,158,1.44,1377.4,1,Medium Value Customers
